`tree_number`,`mesh_descriptor_uid`,`mesh_tree_id`
A04.329.591.411,D004825,13108
C08.730.798.200,D004826,13109
C10.228.140.490,D004827,13110
C10.228.140.490.360,D004828,13111
C10.228.140.490.375,D004829,13112
C10.228.140.490.375.290,D004830,13113
C10.228.140.490.375.130,D004831,13114
C10.228.140.490.493.063,D004831,13115
C10.228.140.490.375.260,D004832,13116
C10.228.140.490.493.125,D004832,13117
C10.228.140.490.360.290,D004833,13118
C10.228.140.490.493.375,D004833,13119
C10.228.140.199.650,D004834,13120
C10.228.140.490.380,D004834,13121
C10.900.300.087.600,D004834,13122
C26.915.300.200.475,D004834,13123
D04.210.500.365.415.200,D004836,13124
D02.033.100.291.310,D004837,13125
D02.092.063.291.310,D004837,13126
D02.092.211.215.454,D004837,13127
D02.092.311.461,D004837,13128
D02.455.426.559.389.657.166.175.461,D004837,13129
A02.835.232.251,D004838,13130
C05.116.425,D004839,13131
D03.383.129.539.200,D004840,13132
D03.383.742.200,D004840,13133
E04.520.252.750,D004841,13134
C12.706.374,D004842,13135
C12.777.767.374,D004842,13136
C13.351.875.374,D004842,13137
C13.351.968.767.374,D004842,13138
C16.131.939.374,D004842,13139
G05.308.207,D004843,13140
C08.460.261,D004844,13141
C09.603.261,D004844,13142
C23.550.414.712,D004844,13143
C23.888.852.040,D004844,13144
D04.210.500.054.079.429.824.275,D004845,13145
D06.472.334.851.968.984.500,D004845,13146
A14.549.167.646.374,D004846,13147
A11.436,D004847,13148
A10.272,D004848,13149
D02.705.429.812.750,D004849,13150
D02.705.539.692.750,D004849,13151
D02.886.300.846.750,D004849,13152
L01.559.598.400.556.536,D004850,13153
D08.811.277.340,D004851,13154
D02.355.291.411,D004852,13155
D05.750.716.822.461,D004853,13156
D25.720.716.822.461,D004853,13157
J01.637.051.720.716.822.461,D004853,13158
B04.280.210.400.500.450,D004854,13159
B04.280.382.400.500.400,D004854,13160
B04.613.204.500.500.400,D004854,13161
D04.210.500.365.415.215,D004855,13162
D04.210.500.578.502.470,D004855,13163
D06.472.334.851.437.249,D004855,13164
G11.427.690,D004856,13165
G11.561.790.541.595,D004856,13166
D04.210.500.365.415.220,D004857,13167
D04.210.500.578.502.475,D004857,13168
D06.472.334.851.437.374,D004857,13169
B04.280.382.100.900.435,D004858,13170
C02.782.815.616.300,D004859,13171
C02.839.375,D004859,13172
C22.488.304,D004859,13173
B04.820.650.589.520.400,D004860,13174
B04.280.382.100.900.430,D004861,13175
C05.330.488.655.125,D004863,13176
C05.330.495.681.125,D004863,13177
C05.660.585.512.380.813.125,D004863,13178
C16.131.621.585.512.500.681.125,D004863,13179
E07,D004864,13180
E07.325,D004865,13181
N06.850.540,D004866,13182
E05.320,D004867,13183
E05.325,D004868,13184
E05.330,D004869,13185
D12.644.173,D004870,13186
D01.268.558.362.437,D004871,13187
D01.552.550.399.437,D004871,13188
D04.210.500.247.222.474,D004872,13189
D04.210.500.247.808.412,D004872,13190
D04.210.500.812.768.462,D004872,13191
D10.570.938.439,D004872,13192
D03.132.327.287,D004873,13193
D03.633.400.439,D004873,13194
D03.132.327.287.262,D004874,13195
D03.633.400.439.262,D004874,13196
D04.210.500.247.222.537,D004875,13197
D03.132.327,D004876,13198
D03.132.327.412.250.500,D004877,13199
D03.633.400.562.400.500,D004877,13200
D03.132.327.412.400,D004878,13201
D03.633.400.562.500,D004878,13202
D03.132.327.412,D004879,13203
D03.633.400.562,D004879,13204
D02.886.489.225,D004880,13205
D12.125.072.329.269,D004880,13206
C25.723.680.262,D004881,13207
K01.517.414,D004882,13208
L01.178.682.441,D004882,13209
D10.251.355.325.300,D004883,13210
C23.888.821.297,D004884,13211
B03.440.450.425.300,D004885,13212
B03.660.250.150.175,D004885,13213
C01.252.410.890.328,D004886,13214
C01.252.825.260,D004886,13215
C01.539.800.720.260,D004886,13216
C17.800.838.765.260,D004886,13217
C01.252.410.334.329,D004887,13218
B03.353.688,D004888,13219
B03.510.460.400.410.350,D004888,13220
C01.252.410.334,D004889,13221
C22.331,D004889,13222
C17.800.229,D004890,13223
C23.888.885.328,D004890,13224
C01.252.410.040.552.846.583.260,D004891,13225
C01.252.825.820.260,D004891,13226
C01.539.800.720.820.260,D004891,13227
C17.300.710.329,D004891,13228
C17.800.229.329,D004891,13229
C17.800.566.329,D004891,13230
C17.800.838.765.820.320,D004891,13231
C17.800.229.400,D004892,13232
C17.800.865.475,D004892,13233
C17.800.174.600.375,D004893,13234
C17.800.229.413,D004893,13235
C20.543.206.380.375,D004893,13236
C25.100.468.380.375,D004893,13237
C01.252.410.040.246.430,D004894,13238
C01.252.825.320,D004894,13239
C01.539.800.720.320,D004894,13240
C17.800.838.765.320,D004894,13241
B01.650.940.800.575.912.250.401.200,D004895,13242
D02.033.800.329,D004896,13243
D09.853.329,D004896,13244
D02.033.800.329.225,D004897,13245
D02.583.225,D004897,13246
D09.853.329.225,D004897,13247
C13.703.277.060,D004899,13248
C15.378.295,D004899,13249
C16.300.060,D004899,13250
C16.614.304,D004899,13251
C20.306,D004899,13252
A11.148.378.590.837.250.200,D004900,13253
A11.443.240.497.200,D004900,13254
A15.378.316.378.590.837.250.200,D004900,13255
B01.050.150.900.649.313.988.400.112.199.120.260.260,D004901,13256
D12.776.093.312,D004902,13257
D12.776.422.316.762.260,D004902,13258
E01.370.225.625.225,D004903,13259
E05.200.625.225,D004903,13260
G09.188.370.187,D004903,13261
G04.043.260,D004905,13262
G09.188.230,D004905,13263
E01.370.225.500.195.107.330,D004906,13264
E01.370.225.625.107.330,D004906,13265
E05.200.500.195.107.330,D004906,13266
E05.200.625.107.330,D004906,13267
E05.242.195.107.330,D004906,13268
G04.140.107.330,D004906,13269
G09.188.105.330,D004906,13270
G09.188.370.249,D004907,13271
A11.118.290.330.315,D004908,13272
A11.284.420.204,D004908,13273
A15.145.229.334.330.340,D004908,13274
E01.370.225.625.230,D004909,13275
E05.200.625.230,D004909,13276
G09.188.260,D004909,13277
A11.118.290.270,D004910,13278
A11.284.149.356,D004910,13279
A15.145.229.334.270,D004910,13280
G09.188.130.370,D004911,13281
G09.330.380.092.370,D004911,13282
A11.118.290,D004912,13283
A11.443.240,D004912,13284
A15.145.229.334,D004912,13285
A11.118.290.330,D004913,13286
A11.443.240.330,D004913,13287
A15.145.229.334.330,D004913,13288
C04.557.337.539.275.325,D004915,13289
C15.378.190.636.276,D004915,13290
C14.907.617.500,D004916,13291
D02.540.576.500.992,D004917,13292
D02.540.576.500.992.250,D004918,13293
C04.834.288,D004919,13294
G04.152.825.414,D004920,13295
G09.188.343.414,D004920,13296
D12.644.276.374.410.240.150,D004921,13297
D12.776.395.240.150,D004921,13298
D12.776.467.374.410.240.150,D004921,13299
D23.529.374.410.240.150,D004921,13300
D02.455.426.779.347.350,D004923,13301
D03.633.300.953.275.350,D004923,13302
D04.711.347.350,D004923,13303
F01.145.113.780.688,D004924,13304
F01.145.367,D004924,13305
F01.145.875.439.500.688,D004924,13306
G07.568.500.590.688,D004924,13307
G11.427.410.568.850.688,D004924,13308
B03.440.450.425.325,D004925,13309
B03.660.250.150.180,D004925,13310
B03.440.450.425.325.300,D004926,13311
B03.660.250.150.180.100,D004926,13312
C01.252.400.310.330,D004927,13313
D02.455.849.919.530.333,D004928,13314
D09.408.782.250,D004928,13315
D03.383.663.283.446.400,D004929,13316
D03.633.100.150.446.400,D004929,13317
D09.408.348.250,D004929,13318
M01.686.508.150.675,D004930,13319
M01.686.754.520,D004930,13320
C06.405.117.119.500.432,D004931,13321
C06.405.117.240,D004932,13322
C06.552.494.414,D004932,13323
C06.198.330,D004933,13324
C06.405.117.260,D004933,13325
C16.131.314.330,D004933,13326
C04.182.281,D004934,13327
C06.405.117.316,D004934,13328
C06.405.117,D004935,13329
C06.405.205.282.750.625,D004936,13330
C23.300.415.625,D004936,13331
C06.267.250,D004937,13332
C06.405.117.367,D004937,13333
C23.300.575.185.250,D004937,13334
C04.588.274.476.205,D004938,13335
C04.588.443.353,D004938,13336
C06.301.371.205,D004938,13337
C06.405.117.430,D004938,13338
C06.405.249.205,D004938,13339
C06.405.117.468,D004939,13340
C26.348,D004939,13341
C06.405.117.544,D004940,13342
C06.405.117.620,D004941,13343
C06.405.205.663,D004941,13344
C06.405.117.620.420,D004942,13345
C06.405.205.663.420,D004942,13346
C06.405.469.275.800.523,D004942,13347
C06.405.748.586.524,D004942,13348
A03.556.875.500.414,D004943,13349
A03.556.875.875.330,D004943,13350
E04.210.355,D004944,13351
E01.370.372.250.250.275,D004945,13352
E01.370.388.250.250.250.260,D004945,13353
E04.210.240.250.260,D004945,13354
E04.502.250.250.250.260,D004945,13355
E04.210.358,D004946,13356
E04.579.358,D004946,13357
A03.556.875.500,D004947,13358
C10.292.562.887.300,D004948,13359
C11.590.810.400,D004948,13360
D03.633.100.079.080.250,D004949,13361
D08.811.277.352,D004950,13362
G02.111.270,D004951,13363
G02.607.250,D004951,13364
G03.344,D004951,13365
D02.241.400,D004952,13366
D04.210.500.365.415.331.320,D004953,13367
D06.472.334.851.437.750.320,D004953,13368
F02.463.785.477,D004954,13369
K01.752.210,D004954,13370
E06.420,D004955,13371
G07.110.232.889.249,D004956,13372
G07.410.421.889.249,D004956,13373
G16.012.500.535.889.249,D004956,13374
Z01.542.248.136.360,D004957,13375
D04.210.500.365.415.248,D004958,13376
D06.472.334.851.437.500,D004958,13377
D08.811.682.047.436.375.280,D004960,13378
D02.455.526.728.650.275,D004961,13379
D04.210.500.365.415.248.320,D004961,13380
D04.210.500.365,D004962,13381
D04.210.500.365.415,D004963,13382
D04.210.500.365.415.331,D004964,13383
D06.472.334.851.437.750,D004964,13384
D06.347.295,D004965,13385
D27.505.696.399.450.327,D004965,13386
D06.472.334.851.437.988,D004966,13387
D27.505.696.399.472.277,D004967,13388
D27.505.696.399.472.277.540,D004968,13389
D04.210.500.365.415.414,D004970,13390
D04.210.500.578.502.497,D004970,13391
D06.472.040.502.497,D004970,13392
D06.472.334.851.437.996,D004970,13393
G08.686.195.500,D004971,13394
E05.820.150.360,D004972,13395
E05.820.150.370,D004973,13396
G08.686.195.500.500,D004973,13397
D03.066.515.400,D004974,13398
D03.383.725.547.400,D004974,13399
D03.633.300.046.250.450,D004975,13400
D02.241.081.018.386.682.300,D004976,13401
D02.241.511.316.682.200,D004976,13402
D02.092.782.258.368.265,D004977,13403
D02.033.375.270,D004978,13404
D02.455.426.559.389.097.250,D004979,13405
D02.886.645.600.080.050.100.300,D004979,13406
D02.455.326.146.379,D004980,13407
D08.811.520.232.400.350,D004981,13408
D08.811.913.696.900.250,D004982,13409
D02.033.100.291,D004983,13410
D02.033.375.291,D004983,13411
D02.092.063.291,D004983,13412
D02.033.260.335,D004984,13413
D03.633.100.759.646.138.236.250,D004985,13414
D13.695.667.138.236.250,D004985,13415
D13.695.827.068.236.250,D004985,13416
D02.355.417.332,D004986,13417
D02.355,D004987,13418
D02.355.291,D004988,13419
D04.345.241,D004988,13420
K01.752.566.479,D004989,13421
N05.350,D004989,13422
K01.752.566.479.171.132.500,D004990,13423
K01.752.622.416,D004990,13424
N05.350.340.162.249,D004990,13425
K01.752.566.479.168,D004991,13426
N05.350.325,D004991,13427
K01.752.566.479.171.132.750,D004992,13428
N05.350.340.162.500,D004992,13429
K01.752.566.479.171.132.875,D004993,13430
K01.752.712.416,D004993,13431
N05.350.340.162.750,D004993,13432
K01.752.566.479.171.132.937,D004994,13433
N05.350.340.162.875,D004994,13434
K01.752.566.479.171,D004995,13435
N05.350.340,D004995,13436
D03.633.300.633.416,D004996,13437
D04.210.500.668.651.568.291,D004997,13438
D06.472.334.851.437.968.500,D004997,13439
D10.627.700.550.300,D004998,13440
D20.215.784.750.550.300,D004998,13441
D02.705.400.625.050,D004999,13442
D02.705.539.345.050,D004999,13443
D02.886.300.692.050,D004999,13444
D03.066.349.220,D005000,13445
D03.383.725.394.220,D005000,13446
D02.886.030.388,D005001,13447
D12.125.166.388,D005001,13448
Z01.058.290.120.310,D005002,13449
D04.210.500.745.745.379,D005003,13450
A02.835.232.781.292,D005004,13451
A04.531.621.267,D005005,13452
M01.686.754,D005006,13453
N01.224.317,D005006,13454
I01.076.201.450.457,D005007,13455
F04.096.544.275,D005008,13456
F04.096.628.317,D005008,13457
D02.355.291.411.408,D005009,13458
D02.355.354,D005009,13459
F04.096.208,D005010,13460
D02.241.223.100.050.500.645,D005011,13461
D02.455.426.559.389.127.020.937.645,D005011,13462
D02.478.770.333,D005013,13463
D03.383.773.812.852.333,D005013,13464
D03.633.100.810.200,D005015,13465
D02.065.884.500,D005016,13466
D02.886.590.700.420,D005016,13467
D02.886.675.197,D005016,13468
D03.383.129.708.089.416,D005016,13469
D03.633.100.185.416,D005016,13470
D03.383.663.283.446.520.451,D005017,13471
D03.633.100.150.446.520.451,D005017,13472
D02.455.526.439.447,D005018,13473
D02.355.417,D005019,13474
D02.455.326.146.100.050.500.300,D005020,13475
D02.886.645.600.055.050.510.300,D005020,13476
D02.092.471,D005021,13477
D02.491.203.425,D005022,13478
D02.033.260.350,D005023,13479
D02.033.375.310,D005023,13480
D02.455.326.146.379.350,D005025,13481
D02.455.526.439.458,D005025,13482
D02.033.455.250,D005026,13483
D02.355.291.411.417,D005027,13484
D02.241.081.251.869.265,D005028,13485
D02.886.706.250,D005028,13486
D02.092.782.258.368,D005029,13487
D02.455.326.271.367,D005030,13488
D02.948.898.323,D005031,13489
D03.383.129.308.432.500,D005031,13490
D04.210.500.668.651.693.223,D005032,13491
D02.241.081.337.502.524.418,D005033,13492
D02.478.440.418,D005033,13493
D03.383.129.578.399.418,D005033,13494
D02.691.750.100.347.417,D005034,13495
D02.691.750.100.347,D005035,13496
D03.132.577.249.562.430,D005036,13497
D03.605.497.607.460,D005036,13498
D03.633.400.686.607.460,D005036,13499
D04.615.723.795.576.430,D005036,13500
D08.811.682.662.582.400,D005037,13501
D02.654.692.300,D005038,13502
D02.948.594.310,D005038,13503
D02.033.100.291.617.300,D005039,13504
D02.092.063.291.617.300,D005039,13505
D04.210.500.668.651.693.279,D005040,13506
D02.065.199.092.325,D005041,13507
D02.092.146.113.092.325,D005041,13508
D03.383.129.308.260,D005042,13509
D04.210.500.054.040.368,D005043,13510
D04.210.500.578.502.583,D005043,13511
D06.472.040.502.583,D005043,13512
D06.472.334.851.968.968,D005043,13513
D03.383.129.578.840.500.340,D005044,13514
D03.633.400.909.500.340,D005044,13515
D04.345.783.500.340,D005044,13516
D23.767.727.340,D005044,13517
D03.383.129.308.265,D005045,13518
D02.455.426.559.847.638.960.675.250,D005047,13519
D04.615.638.960.675.250,D005047,13520
D09.408.348.275,D005047,13521
D03.132.577.249.270,D005048,13522
D03.605.497.320,D005048,13523
D03.633.400.686.320,D005048,13524
D04.615.723.795.270,D005048,13525
D02.455.326.271.665.202.495.250,D005050,13526
D02.455.849.131.495.250,D005050,13527
D23.767.261.700.250,D005050,13528
B03.353.625.750,D005051,13529
B03.510.460.400.400.250,D005051,13530
B01.650.940.800.575.912.250.773.366,D005052,13531
K01.400.307,D005053,13532
D02.241.223.200.054.500,D005054,13533
B01.268.250.320,D005055,13534
B01.268.250.320.418,D005056,13535
A11.450,D005057,13536
C19.391.482.293,D005058,13537
F01.470.323,D005059,13538
Z01.542,D005060,13539
Z01.542.248,D005061,13540
I01.615.500.475,D005062,13541
D01.268.558.362.468,D005063,13542
D01.552.550.399.468,D005063,13543
A09.246.397.369,D005064,13544
E02.760.905.199,D005065,13545
I01.880.735.344.500,D005065,13546
N02.421.585.905.199,D005065,13547
E02.760.905.199.500,D005066,13548
E02.760.952.500,D005066,13549
N02.421.585.905.199.625,D005066,13550
N02.421.585.952.500,D005066,13551
C19.874.255,D005067,13552
G16.500.285,D005068,13553
E05.337,D005069,13554
N05.715.360.335,D005069,13555
D02.172.560,D005070,13556
D02.455.426.559.847.638.555.400,D005070,13557
D02.886.645.600.080.050.650.300,D005070,13558
D04.615.638.555.400,D005070,13559
G07.265.216.500,D005071,13560
G11.561.200.500,D005071,13561
G07.265.216.500.370,D005072,13562
G11.561.200.500.370,D005072,13563
G07.265.216.500.400,D005073,13564
G11.561.200.500.400,D005073,13565
G07.265.216.500.425,D005074,13566
G11.561.200.500.425,D005074,13567
G14.330,D005074,13568
G05.045,D005075,13569
G16.075,D005075,13570
C17.800.257,D005076,13571
C02.256.466.850.290,D005077,13572
C02.825.290,D005077,13573
C17.800.257.335,D005077,13574
C17.800.838.790.290,D005077,13575
E02.095.135.469,D005078,13576
D26.650.700.419,D005079,13577
D27.720.744.770.419,D005079,13578
E01.370.370.380.250,D005080,13579
E01.370.386.700.250,D005080,13580
E05.333.250,D005080,13581
E02.760.169.063.500.387,D005081,13582
E02.779.483,D005081,13583
E02.831.535.483,D005081,13584
G11.427.683,D005082,13585
D12.776.097.293,D005083,13586
D23.946.123.353,D005083,13587
D23.946.350.500,D005083,13588
F03.657.300,D005084,13589
J01.897.280.500.269,D005085,13590
L01.178.820.090.269,D005085,13591
F02.739.418,D005086,13592
K01.752.304,D005086,13593
D08.811.277.450.420.375,D005087,13594
A10.336,D005088,13595
G04.468,D005089,13596
D08.811.277.352.335.375,D005090,13597
D08.811.277.352.365.290,D005090,13598
G05.360.340.024.340.137.232,D005091,13599
D08.811.277.352.365,D005092,13600
B01.300.381.355,D005093,13601
C11.675.349,D005094,13602
D08.811.277.352.365.300,D005095,13603
D08.811.277.352.700.375,D005095,13604
C05.116.540.310,D005096,13605
C04.557.450.565.575.610.615.325,D005097,13606
C04.700.330,D005097,13607
C05.116.099.708.670.615.325,D005097,13608
C05.116.540.310.500,D005097,13609
C16.320.700.330,D005097,13610
D23.946.350,D005098,13611
C10.292.562.887.650,D005099,13612
C11.590.810.440,D005099,13613
D27.505.954.796.250,D005100,13614
I03.883.532,D005101,13615
N03.219.151.450,D005102,13616
N05.300.385,D005102,13617
L01.224.050.375.190,D005103,13618
I01.880.604.583.232,D005104,13619
N03.706.535.253,D005104,13620
E01.370.386.700.485.750.275.260,D005105,13621
E01.370.386.700.485.750.900.260,D005105,13622
G09.772.850.390.360,D005105,13623
G09.772.850.970.360,D005105,13624
F01.145.387,D005106,13625
F01.658.370,D005106,13626
N06.230.208,D005107,13627
F02.463.425.770.232,D005108,13628
A11.284.295.310,D005109,13629
A10.082.500,D005110,13630
A11.284.295,D005110,13631
G05.420.275,D005111,13632
E04.292,D005112,13633
E04.520.252.875,D005113,13634
F01.145.802.295,D005114,13635
E06.658.453.578.360,D005115,13636
A08.186.854.253,D005116,13637
A08.612.380.239,D005116,13638
C14.280.067.325,D005117,13639
C14.280.123.375,D005117,13640
C23.550.073.325,D005117,13641
G01.060.075.159,D005118,13642
G16.500.275.240,D005118,13643
C23.550.340,D005119,13644
C26.371,D005119,13645
F01.752.747.246,D005120,13646
F02.739.794.253,D005120,13647
A01.378,D005121,13648
A12.383,D005122,13649
A01.456.505.420,D005123,13650
A09.371,D005123,13651
C11.250,D005124,13652
C16.131.384,D005124,13653
N02.278.065.900.400,D005125,13654
C10.900.300.284.250.250,D005126,13655
C26.200.503,D005126,13656
C26.915.300.425.250.250,D005126,13657
G14.340,D005127,13658
G16.690.360,D005127,13659
C11,D005128,13660
C10.900.300.284.250.260,D005129,13661
C26.392.421,D005129,13662
C26.915.300.425.250.260,D005129,13663
C11.290,D005130,13664
C23.550.414.756,D005130,13665
C23.888.307.500,D005130,13666
C10.900.300.284.250,D005131,13667
C11.297,D005131,13668
C26.915.300.425.250,D005131,13669
C11.300,D005132,13670
C23.888.307,D005132,13671
G11.427.410.140,D005133,13672
G14.350,D005133,13673
C04.588.364,D005134,13674
C11.319,D005134,13675
J01.637.708.560.500,D005135,13676
D12.776.306,D005136,13677
E07.695.225,D005137,13678
A01.456.505.420.338,D005138,13679
A17.360.296,D005138,13680
E07.632.500.300,D005139,13681
A01.456.505.420.504.421,D005140,13682
A09.371.337.338,D005140,13683
A17.360.421,D005140,13684
C11.338,D005141,13685
C04.588.443.392.500,D005142,13686
C11.319.421,D005142,13687
C11.338.526,D005142,13688
A01.456.505.420.504,D005143,13689
A09.371.337,D005143,13690
G05.360.600.300,D005144,13691
A01.456.505,D005145,13692
C23.300.505,D005146,13693
A02.835.232.781.324,D005147,13694
C17.800.271,D005148,13695
E01.370.600.225,D005149,13696
F01.145.209.530.385,D005149,13697
C07.465.284,D005150,13698
C07.465.299.375,D005150,13699
C10.292.319.375,D005150,13700
C10.900.300.284,D005151,13701
C26.915.300.425,D005151,13702
A02.633.567.400,D005152,13703
A14.363,D005152,13704
C04.588.443.392,D005153,13705
A08.800.050.050.275,D005154,13706
A08.800.050.600.149,D005154,13707
A08.800.800.060.275,D005154,13708
A08.800.800.120.250,D005154,13709
C07.465.299,D005155,13710
C10.292.319,D005155,13711
C07.465.299.625,D005156,13712
C10.292.319.625,D005156,13713
C23.888.592.612.330,D005157,13714
C07.465.327,D005158,13715
C10.597.622.214,D005158,13716
C23.888.592.636.214,D005158,13717
N02,D005159,13718
J01.086.339,D005160,13719
N02.278.200,D005160,13720
N03.706.280,D005161,13721
N05.700.300,D005161,13722
F03.875.375,D005162,13723
E05.318.740.400,D005163,13724
N05.715.360.750.350,D005163,13725
N06.850.520.830.400,D005163,13726
D08.622.355,D005164,13727
D12.776.124.125.375,D005164,13728
D23.119.375,D005164,13729
D12.776.124.125.300,D005165,13730
D23.119.300,D005165,13731
C15.378.100.100.300,D005166,13732
C15.378.100.141.300,D005166,13733
C15.378.463.300,D005166,13734
C16.320.099.300,D005166,13735
D08.622.432,D005167,13736
D12.776.124.125.325,D005167,13737
D23.119.325,D005167,13738
C15.378.100.100.310,D005168,13739
C15.378.100.141.310,D005168,13740
C15.378.463.310,D005168,13741
C16.320.099.310,D005168,13742
D12.776.124.125.350,D005169,13743
D23.119.350,D005169,13744
D12.776.124.125.400,D005170,13745
D23.119.400,D005170,13746
C15.378.100.100.320,D005171,13747
C15.378.100.141.320,D005171,13748
C15.378.463.320,D005171,13749
C16.320.099.320,D005171,13750
D12.776.124.125.425,D005172,13751
D23.119.425,D005172,13752
C15.378.100.100.325,D005173,13753
C15.378.100.141.325,D005173,13754
C15.378.463.325,D005173,13755
C16.320.099.325,D005173,13756
D12.776.124.125.450,D005174,13757
D23.119.450,D005174,13758
C15.378.100.100.330,D005175,13759
C15.378.100.141.330,D005175,13760
C15.378.463.330,D005175,13761
C16.320.099.330,D005175,13762
D12.776.124.125.475,D005176,13763
D23.119.475,D005176,13764
C15.378.100.100.335,D005177,13765
C15.378.100.141.335,D005177,13766
C15.378.463.335,D005177,13767
C16.320.099.335,D005177,13768
M01.526.702.250,D005178,13769
M01.526.485.360,D005179,13770
M01.526.702.250.273,D005179,13771
N02.360.360,D005179,13772
M01.526.485.375,D005180,13773
M01.526.702.250.373,D005180,13774
N02.360.375,D005180,13775
M01.526.485.390,D005181,13776
M01.526.702.250.473,D005181,13777
N02.360.390,D005181,13778
D03.633.100.733.315.650.249,D005182,13779
D03.633.100.759.646.138.506,D005182,13780
D03.633.300.507.650.249,D005182,13781
D08.211.474.650.249,D005182,13782
D13.695.667.138.506,D005182,13783
D13.695.827.068.506,D005182,13784
D23.767.405.650.249,D005182,13785
C23.888.338,D005183,13786
C13.351.500.056.390,D005184,13787
C04.588.945.418.365,D005185,13788
C13.351.500.056.390.390,D005185,13789
C13.351.937.418.365,D005185,13790
E01.370.378.225,D005186,13791
E02.875.390,D005186,13792
E05.820.390,D005186,13793
A05.360.319.114.373,D005187,13794
A13.706.500,D005187,13795
E01.354.340,D005188,13796
E01.354.506,D005189,13797
F01.829.263,D005190,13798
I01.880.853.150,D005190,13799
F01.829.263.315,D005191,13800
I01.240.361,D005191,13801
I01.880.853.150.423,D005191,13802
N01.224.361,D005191,13803
N01.824.308,D005191,13804
N06.850.505.400.400,D005191,13805
N01.400.300,D005192,13806
N02.421.143.401,D005193,13807
N02.421.800.249,D005193,13808
H02.403.340.500,D005194,13809
F01.829.263.370,D005195,13810
I01.880.853.150.439,D005195,13811
F04.754.864.581.273,D005196,13812
K01.517.211.506,D005197,13813
M01.228,D005197,13814
C12.777.419.815.450,D005198,13815
C13.351.968.419.815.450,D005198,13816
C16.320.565.861.450,D005198,13817
C18.452.648.861.450,D005198,13818
C15.378.071.085.080.280,D005199,13819
C15.378.190.196.080.280,D005199,13820
C16.320.077.280,D005199,13821
C18.452.284.280,D005199,13822
D02.640.600.290,D005200,13823
D02.886.675.250,D005200,13824
D03.383.129.708.250,D005200,13825
D03.383.312.649.290,D005200,13826
F01.393.351,D005201,13827
F02.463.188.634.507,D005201,13828
Z01.252.474,D005202,13829
C08.381.483.125.365,D005203,13830
C08.674.055.365,D005203,13831
C20.543.480.680.075.365,D005203,13832
C24.080.365,D005203,13833
D02.033.415.400,D005204,13834
D02.455.849.765.424,D005204,13835
D10.289.400,D005204,13836
A02.340,D005205,13837
A10.165.425,D005205,13838
A02.340.424,D005206,13839
A10.165.425.500,D005206,13840
C10.597.613.250,D005207,13841
C23.888.592.608.250,D005207,13842
C05.321,D005208,13843
B01.050.500.500.736.715.408.380,D005209,13844
B01.050.500.500.736.715.408.380.420,D005210,13845
C03.335.865.354,D005211,13846
C03.518.424,D005211,13847
C06.552.664.424,D005211,13848
B01.050.500.500.736.715.408,D005212,13849
C03.335.349.444,D005213,13850
C03.335.865.399,D005213,13851
C03.701.377.444,D005213,13852
C22.674.377.444,D005213,13853
G01.249.660.250.368,D005214,13854
F01.145.407.400,D005215,13855
G07.203.650.240.587,D005215,13856
G07.203.650.353.400,D005215,13857
A13.365,D005216,13858
D26.255.165.260.270,D005217,13859
D26.776.708.733.500,D005217,13860
D27.505.954.578.733.500,D005217,13861
D27.720.752.733.500,D005217,13862
C23.550.717.365,D005218,13863
F01.829.263.370.290.110,D005219,13864
F01.829.263.500.320.100,D005220,13865
I01.880.853.150.500.340.210,D005220,13866
M01.620.390,D005220,13867
C23.888.369,D005221,13868
C23.888.369.500,D005222,13869
F01.145.126.937,D005222,13870
D10.212,D005223,13871
D10.212.507,D005224,13872
D10.251,D005227,13873
D10.251.355.310,D005228,13874
D10.251.355.325,D005229,13875
D10.251.310,D005230,13876
D10.251.355,D005231,13877
D10.251.400,D005232,13878
D02.033.415,D005233,13879
D10.289,D005233,13880
C06.552.241,D005234,13881
C06.552.241.390,D005235,13882
C06.552.645.390,D005235,13883
C25.775.100.087.645.390,D005235,13884
C15.378.071.141.150.480.370,D005236,13885
C15.378.071.141.370,D005236,13886
C16.320.070.480.370,D005236,13887
C25.723.415.341,D005236,13888
C25.723.756.375,D005236,13889
F01.470.361,D005239,13890
E05.318.372.550,D005240,13891
E05.337.675,D005240,13892
N05.715.360.330.550,D005240,13893
N06.850.520.450.550,D005240,13894
A13.370,D005241,13895
C06.405.469.860.300,D005242,13896
A12.459,D005243,13897
C06.405.469.531.424,D005244,13898
N04.452.313,D005245,13899
L01.906.394.211,D005246,13900
F01.145.113.547,D005247,13901
F01.145.407,D005247,13902
G07.203.650.353,D005247,13903
E02.421,D005248,13904
N03.219.442,D005249,13905
N03.219.224.426,D005250,13906
N03.219.442.301,D005250,13907
N03.219.300.426,D005251,13908
N03.219.442.426,D005251,13909
N03.219.442.551,D005252,13910
B04.265.590,D005253,13911
B04.613.807.375.800,D005253,13912
B04.820.650.375.800,D005253,13913
C02.256.700.363,D005254,13914
C22.180.460,D005254,13915
B04.613.807.375.500,D005256,13916
B04.820.650.375.500,D005256,13917
N03.219.483.838.276,D005257,13918
C05.550.114.154.389,D005258,13919
C05.799.114.389,D005258,13920
C17.300.775.099.389,D005258,13921
C20.111.199.389,D005258,13922
D06.472.699.631.692.781.400.350,D005259,13923
D12.644.400.900.400.350,D005259,13924
D12.644.456.925.480.500,D005259,13925
